LAB_ID,CTDEEP LabID,STA_SEQ,Station_Name,YLat,XLong,Rep,Habitat,Device,Subsample Rep,LAB_NAME,TAXON_NAME,LIFE STAGE,ABUNDANCE,Sample_Date,SampleMo,SampleYr,TaxonNameCurrent,VisitNum
25780,11-B-013,14720,Green Fall River,41.4568,-71.8169,1,Riffle,KN2M2,First,EcoAnalysts,Isoperla,L,3,10/11/2011,10,2011,Isoperla,25780_10_11_2011_1_First
25782,11-B-015,15315,Burnham Brook,41.4603,-72.3343,1,Riffle,KN2M2,First,EcoAnalysts,Isoperla,L,3,10/11/2011,10,2011,Isoperla,25782_10_11_2011_1_First
25741,11-B-019,16110,Mott Hill Brook,41.6615,-72.5365,1,Riffle,KN2M2,First,EcoAnalysts,Isoperla,L,2,10/12/2011,10,2011,Isoperla,25741_10_12_2011_1_First
25993,11-B-128,16114,Rugg Brook,41.9328,-73.1214,1,Riffle,KN2M2,First,EcoAnalysts,Isoperla,L,2,11/10/2011,11,2011,Isoperla,25993_11_10_2011_1_First
26024,11-B-162,15998,"Town Farm Brook (""Clatter Valley Brook"")",41.5477,-73.3889,1,Riffle,KN2M2,First,EcoAnalysts,Isoperla,L,2,11/15/2011,11,2011,Isoperla,26024_11_15_2011_1_First
26454,11-B-165,14305,Muddy Brook,42.0147,-72.0017,1,Riffle,KN2M2,First,EcoAnalysts,Isoperla,L,6,11/16/2011,11,2011,Isoperla,26454_11_16_2011_1_First
26033,11-B-171,14740,Quaker Brook,41.512349,-73.52695,1,Riffle,KN2M2,First,EcoAnalysts,Isoperla,L,2,11/16/2011,11,2011,Isoperla,26033_11_16_2011_1_First
26012,11-B-146,14520,Factory Brook,41.9751,-73.4212,1,Riffle,KN2M2,First,EcoAnalysts,Isoperla,L,3,11/14/2011,11,2011,Isoperla,26012_11_14_2011_1_First
26005,11-B-141,16748,HOP BROOK,41.5303,-73.1028,1,Riffle,KN2M2,First,EcoAnalysts,Isoperla,L,2,11/14/2011,11,2011,Isoperla,26005_11_14_2011_1_First
620.1-003,14-B-003,14470,Tankerhoosen River,41.8272,-72.464,1,Riffle,KN2M2,First,WAA,Isoperla,L,3,9/15/2014,9,2014,Isoperla,620.1-003_9_15_2014_1_First
620.1-013,14-B-014,16930,Oil Mill Brook,41.375558,-72.190655,1,Riffle,KN2M2,First,WAA,Isoperla,L,1,9/17/2014,9,2014,Isoperla,620.1-013_9_17_2014_1_First
620.1-061,14-B-067,15499,West Branch Salmon Brook,41.94096,-72.834302,1,Riffle,KN2M2,First,WAA,Isoperla,L,2,9/25/2014,9,2014,Isoperla,620.1-061_9_25_2014_1_First
620.1-063,14-B-069,16387,Hurricane Brook,42.033,-72.9207,1,Riffle,KN2M2,First,WAA,Isoperla,L,4,9/29/2014,9,2014,Isoperla,620.1-063_9_29_2014_1_First
620.2-057,15-B-050,17398,Negro Hill Brook,41.7254,-72.95,1,Riffle,KN2M2,First,WAA,Isoperla,L,8,9/23/2015,9,2015,Isoperla,620.2-057_9_23_2015_1_First
620.2-064,15-B-056,16114,Rugg Brook,41.9328,-73.1214,1,Riffle,KN2M2,First,WAA,Isoperla,L,12,9/23/2015,9,2015,Isoperla,620.2-064_9_23_2015_1_First
25735,11-B-009,15530,Weekeepeemee River,41.5575,-73.2155,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,31,10/11/2011,10,2011,Isonychia,25735_10_11_2011_1_First
25736,11-B-010,14450,Shepaug River,41.5489,-73.3308,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,16,10/11/2011,10,2011,Isonychia,25736_10_11_2011_1_First
25738,11-B-012,14366,Norwalk River,41.246,-73.4341,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,43,10/11/2011,10,2011,Isonychia,25738_10_11_2011_1_First
25465,11-B-004,14366,Norwalk River,41.246,-73.4341,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,13,9/19/2011,9,2011,Isonychia,25465_9_19_2011_1_First
25462,11-B-001,15530,Weekeepeemee River,41.5575,-73.2155,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,30,9/19/2011,9,2011,Isonychia,25462_9_19_2011_1_First
25463,11-B-002,14450,Shepaug River,41.5489,-73.3308,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,44,9/19/2011,9,2011,Isonychia,25463_9_19_2011_1_First
25647,11-B-008,14366,Norwalk River,41.246,-73.4341,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,30,9/27/2011,9,2011,Isonychia,25647_9_27_2011_1_First
25644,11-B-005,15530,Weekeepeemee River,41.5575,-73.2155,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,13,9/27/2011,9,2011,Isonychia,25644_9_27_2011_1_First
25645,11-B-006,14450,Shepaug River,41.5489,-73.3308,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,21,9/27/2011,9,2011,Isonychia,25645_9_27_2011_1_First
25784,11-B-026,15901,Pond Meadow Brook,41.3777,-72.5946,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,9,10/13/2011,10,2011,Isonychia,25784_10_13_2011_1_First
25744,11-B-022,14441,Salmon River,41.5742,-72.4294,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,2,10/12/2011,10,2011,Isonychia,25744_10_12_2011_1_First
25809,11-B-044,16261,Aspetuck River,41.2771,-73.3275,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,6,10/18/2011,10,2011,Isonychia,25809_10_18_2011_1_First
25807,11-B-042,14444,Saugatuck River,41.2945,-73.3948,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,28,10/18/2011,10,2011,Isonychia,25807_10_18_2011_1_First
25806,11-B-041,15364,West Branch Saugatuck River,41.1718,-73.3643,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,10,10/18/2011,10,2011,Isonychia,25806_10_18_2011_1_First
25808,11-B-043,16143,Little River,41.2931,-73.3678,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,4,10/18/2011,10,2011,Isonychia,25808_10_18_2011_1_First
25818,11-B-054,16124,Flat Brook,41.938249,-73.321123,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,1,10/21/2011,10,2011,Isonychia,25818_10_21_2011_1_First
25817,11-B-061,15510,Cobble Brook,41.7454,-73.4542,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,12,10/21/2011,10,2011,Isonychia,25817_10_21_2011_1_First
25814,11-B-059,15044,Kent Falls Brook,41.7769,-73.4192,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,2,10/21/2011,10,2011,Isonychia,25814_10_21_2011_1_First
25790,11-B-032,14366,Norwalk River,41.246,-73.4341,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,25,10/17/2011,10,2011,Isonychia,25790_10_17_2011_1_First
25786,11-B-028,16131,Chatfield Hollow Brook,41.3314,-72.595,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,10,10/13/2011,10,2011,Isonychia,25786_10_13_2011_1_First
25785,11-B-027,14221,Hammonasset River,41.3278,-72.6116,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,9,10/13/2011,10,2011,Isonychia,25785_10_13_2011_1_First
25788,11-B-030,14450,Shepaug River,41.5489,-73.3308,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,11,10/17/2011,10,2011,Isonychia,25788_10_17_2011_1_First
25787,11-B-029,15530,Weekeepeemee River,41.5575,-73.2155,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,28,10/17/2011,10,2011,Isonychia,25787_10_17_2011_1_First
25805,11-B-040,14445,Saugatuck River,41.1693,-73.367,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,10,10/18/2011,10,2011,Isonychia,25805_10_18_2011_1_First
25800,11-B-046,15013,Mill River,41.4259,-72.9056,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,2,10/18/2011,10,2011,Isonychia,25800_10_18_2011_1_First
25804,11-B-050,14490,West River,41.3399,-72.7154,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,3,10/18/2011,10,2011,Isonychia,25804_10_18_2011_1_First
25796,11-B-037,14473,Ten Mile River,41.5267,-72.9331,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,2,10/17/2011,10,2011,Isonychia,25796_10_17_2011_1_First
25865,11-B-082,14450,Shepaug River,41.5489,-73.3308,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,23,10/26/2011,10,2011,Isonychia,25865_10_26_2011_1_First
25901,11-B-084,14482,West Branch Naugatuck River,41.8181,-73.1441,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,12,10/26/2011,10,2011,Isonychia,25901_10_26_2011_1_First
25864,11-B-081,14488,West Aspetuck River,41.604889,-73.428789,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,10,10/26/2011,10,2011,Isonychia,25864_10_26_2011_1_First
25906,11-B-089,14316,Naugatuck River,41.6159,-73.0579,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,2,10/26/2011,10,2011,Isonychia,25906_10_26_2011_1_First
25937,11-B-092,16128,Stonehouse Brook,41.7812,-72.1509,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,4,10/27/2011,10,2011,Isonychia,25937_10_27_2011_1_First
25903,11-B-086,14341,Naugatuck River,41.7891,-73.1145,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,13,10/26/2011,10,2011,Isonychia,25903_10_26_2011_1_First
25902,11-B-085,14179,East Branch Naugatuck River,41.797345,-73.115842,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,1,10/26/2011,10,2011,Isonychia,25902_10_26_2011_1_First
25905,11-B-088,15035,Spruce Brook,41.7472,-73.115,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,1,10/26/2011,10,2011,Isonychia,25905_10_26_2011_1_First
25904,11-B-087,14319,Naugatuck River,41.7361,-73.1054,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,5,10/26/2011,10,2011,Isonychia,25904_10_26_2011_1_First
25824,11-B-068,16335,Nonewaug River (Nonnewaug River),41.5783,-73.1745,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,1,10/24/2011,10,2011,Isonychia,25824_10_24_2011_1_First
25820,11-B-057,16139,Brown Brook,41.9267,-73.2799,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,3,10/21/2011,10,2011,Isonychia,25820_10_21_2011_1_First
25819,11-B-055,14247,Hollenbeck River,41.9431,-73.3058,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,2,10/21/2011,10,2011,Isonychia,25819_10_21_2011_1_First
25827,11-B-070,16431,Sprain Brook,41.5696,-73.2259,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,13,10/24/2011,10,2011,Isonychia,25827_10_24_2011_1_First
25823,11-B-064,15239,East Branch Byram River,41.0995,-73.6832,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,20,10/24/2011,10,2011,Isonychia,25823_10_24_2011_1_First
25833,11-B-074,14394,Pequonnock River,41.2343,-73.1838,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,1,10/25/2011,10,2011,Isonychia,25833_10_25_2011_1_First
25828,11-B-071,14355,Nonewaug River,41.5575,-73.2122,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,10,10/24/2011,10,2011,Isonychia,25828_10_24_2011_1_First
25829,11-B-072,15530,Weekeepeemee River,41.5575,-73.2155,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,29,10/24/2011,10,2011,Isonychia,25829_10_24_2011_1_First
25979,11-B-117,15253,West Branch Bantam River,41.758,-73.1861,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,4,11/9/2011,11,2011,Isonychia,25979_11_9_2011_1_First
25983,11-B-121,14128,Bantam River,41.6884,-73.2668,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,30,11/9/2011,11,2011,Isonychia,25983_11_9_2011_1_First
25974,11-B-111,14741,Titicus River,41.3287,-73.5218,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,23,11/8/2011,11,2011,Isonychia,25974_11_8_2011_1_First
25982,11-B-120,14710,Shepaug River,41.683397,-73.298268,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,44,11/9/2011,11,2011,Isonychia,25982_11_9_2011_1_First
25975,11-B-113,14362,Ridgefield Brook,41.3158,-73.4792,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,9,11/8/2011,11,2011,Isonychia,25975_11_8_2011_1_First
25976,11-B-114,14360,Norwalk River,41.2675,-73.4414,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,1,11/8/2011,11,2011,Isonychia,25976_11_8_2011_1_First
25985,11-B-123,18123,Northfield Brook,41.6737,-73.0853,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,1,11/9/2011,11,2011,Isonychia,25985_11_9_2011_1_First
25984,11-B-122,15531,Leadmine Brook,41.7164,-73.0604,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,1,11/9/2011,11,2011,Isonychia,25984_11_9_2011_1_First
25964,11-B-101,15581,Pond Brook,41.4597,-73.3275,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,5,11/7/2011,11,2011,Isonychia,25964_11_7_2011_1_First
25958,11-B-094,14686,Blackberry River,42.0096,-73.2806,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,3,11/7/2011,11,2011,Isonychia,25958_11_7_2011_1_First
25957,11-B-093,14813,Blackberry River,42.0065,-73.2343,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,16,11/7/2011,11,2011,Isonychia,25957_11_7_2011_1_First
25961,11-B-097,14687,Blackberry River,42.023955,-73.327636,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,2,11/7/2011,11,2011,Isonychia,25961_11_7_2011_1_First
25971,11-B-108,16103,Guinea Brook,41.823994,-73.430092,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,1,11/8/2011,11,2011,Isonychia,25971_11_8_2011_1_First
25970,11-B-107,15507,Guinea Brook,41.8144,-73.3769,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,6,11/8/2011,11,2011,Isonychia,25970_11_8_2011_1_First
25967,11-B-104,14280,Little River,41.4058,-73.0926,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,3,11/7/2011,11,2011,Isonychia,25967_11_7_2011_1_First
25966,11-B-103,15994,Eightmile Brook,41.3842,-73.1642,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,1,11/7/2011,11,2011,Isonychia,25966_11_7_2011_1_First
25969,11-B-106,15043,Furnace Brook,41.8212,-73.3713,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,4,11/8/2011,11,2011,Isonychia,25969_11_8_2011_1_First
25968,11-B-105,14804,Mill Brook,41.8804,-73.331,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,5,11/8/2011,11,2011,Isonychia,25968_11_8_2011_1_First
26030,11-B-168,15886,HOUSATONIC RIVER,41.6475,-73.4838,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,13,11/16/2011,11,2011,Isonychia,26030_11_16_2011_1_First
26026,11-B-164,15577,Kettletown Brook,41.427,-73.206,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,1,11/15/2011,11,2011,Isonychia,26026_11_15_2011_1_First
26031,11-B-169,14471,Tenmile River,41.6664,-73.5119,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,12,11/16/2011,11,2011,Isonychia,26031_11_16_2011_1_First
26033,11-B-171,14740,Quaker Brook,41.512349,-73.52695,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,8,11/16/2011,11,2011,Isonychia,26033_11_16_2011_1_First
26003,11-B-139,14248,Hop Brook,41.4987,-73.0537,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,6,11/14/2011,11,2011,Isonychia,26003_11_14_2011_1_First
25994,11-B-129,14442,Sandy Brook,41.974,-73.0406,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,3,11/10/2011,11,2011,Isonychia,25994_11_10_2011_1_First
26005,11-B-141,16748,HOP BROOK,41.5303,-73.1028,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,3,11/14/2011,11,2011,Isonychia,26005_11_14_2011_1_First
26004,11-B-140,15132,Hop Brook,41.5214,-73.0778,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,3,11/14/2011,11,2011,Isonychia,26004_11_14_2011_1_First
26006,11-B-142,17637,Hop Brook,41.560274,-73.116706,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,4,11/14/2011,11,2011,Isonychia,26006_11_14_2011_1_First
6448.1-15,12-B-012,14551,Coginchaug River,41.4435,-72.6882,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,2,9/17/2012,9,2012,Isonychia,6448.1-15_9_17_2012_1_First
6448.1-10,12-B-009,14576,Sawmill Brook,41.6008,-72.7141,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,1,9/17/2012,9,2012,Isonychia,6448.1-10_9_17_2012_1_First
6448.1-17,12-B-014,14441,Salmon River,41.5742,-72.4294,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,1,9/18/2012,9,2012,Isonychia,6448.1-17_9_18_2012_1_First
6448.1-18,12-B-015,14260,Jeremy River,41.5799,-72.4028,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,2,9/18/2012,9,2012,Isonychia,6448.1-18_9_18_2012_1_First
6448.1-47,12-B-035,16112,Hemlock Valley Brook,41.4283,-72.4226,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,1,9/21/2012,9,2012,Isonychia,6448.1-47_9_21_2012_1_First
6448.1-55,12-B-039,14451,Shetucket River,41.7002,-72.1823,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,4,9/24/2012,9,2012,Isonychia,6448.1-55_9_24_2012_1_First
6448.1-60,12-B-041,14841,FARMINGTON RIVER,41.8257,-72.9295,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,2,9/24/2012,9,2012,Isonychia,6448.1-60_9_24_2012_1_First
6448.1-58,12-B-040,14197,FARMINGTON RIVER,41.7508,-72.8717,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,15,9/24/2012,9,2012,Isonychia,6448.1-58_9_24_2012_1_First
6448.1-24,12-B-020,14720,Green Fall River,41.4568,-71.8169,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,16,9/19/2012,9,2012,Isonychia,6448.1-24_9_19_2012_1_First
6448.1-26,12-B-022,16342,Blackledge River,41.6814,-72.463,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,8,9/19/2012,9,2012,Isonychia,6448.1-26_9_19_2012_1_First
6448.1-21,12-B-018,14379,Pawcatuck River,41.3978,-71.8422,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,1,9/19/2012,9,2012,Isonychia,6448.1-21_9_19_2012_1_First
6448.1-20,12-B-017,16324,Dickinson Creek,41.5575,-72.442,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,8,9/18/2012,9,2012,Isonychia,6448.1-20_9_18_2012_1_First
6448.1-23,12-B-019,14721,Shunock River,41.4101,-71.8452,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,6,9/19/2012,9,2012,Isonychia,6448.1-23_9_19_2012_1_First
6448.2-29,12-B-064,16066,Farmington River,41.914,-72.765,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,6,10/2/2012,10,2012,Isonychia,6448.2-29_10_2_2012_1_First
6448.2-25,12-B-060,16143,Little River,41.2931,-73.3678,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,18,10/1/2012,10,2012,Isonychia,6448.2-25_10_1_2012_1_First
6448.2-28,12-B-063,15239,East Branch Byram River,41.0995,-73.6832,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,61,10/1/2012,10,2012,Isonychia,6448.2-28_10_1_2012_1_First
6448.2-26,12-B-061,14444,Saugatuck River,41.2945,-73.3948,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,47,10/1/2012,10,2012,Isonychia,6448.2-26_10_1_2012_1_First
6448.3-11,12-B-074,14843,Sandy Brook,41.9904,-73.058,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,7,10/3/2012,10,2012,Isonychia,6448.3-11_10_3_2012_1_First
6448.3-13,12-B-076,15678,Sandy Brook,42.0109,-73.0888,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,19,10/3/2012,10,2012,Isonychia,6448.3-13_10_3_2012_1_First
6448.3-12,12-B-075,15679,Center Brook,42.0011,-73.0824,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,1,10/3/2012,10,2012,Isonychia,6448.3-12_10_3_2012_1_First
6448.2-7,12-B-046,14410,Quinebaug River,42.022,-71.9528,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,17,9/25/2012,9,2012,Isonychia,6448.2-7_9_25_2012_1_First
6448.2-22,12-B-059,15854,Muddy River,41.4151,-72.8012,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,4,10/1/2012,10,2012,Isonychia,6448.2-22_10_1_2012_1_First
6448.3-1,12-B-066,14710,Shepaug River,41.683397,-73.298268,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,26,10/2/2012,10,2012,Isonychia,6448.3-1_10_2_2012_1_First
6448.2-9,12-B-048,14206,French River,41.9548,-71.884,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,6,9/25/2012,9,2012,Isonychia,6448.2-9_9_25_2012_1_First
6448.2-14,12-B-052,16128,Stonehouse Brook,41.7812,-72.1509,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,15,9/26/2012,9,2012,Isonychia,6448.2-14_9_26_2012_1_First
6448.2-15,12-B-053,14591,Mount Hope River,41.7971,-72.1716,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,7,9/26/2012,9,2012,Isonychia,6448.2-15_9_26_2012_1_First
6448.2-1,12-B-042,15571,Cherry Brook,41.8365,-72.9295,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,5,9/24/2012,9,2012,Isonychia,6448.2-1_9_24_2012_1_First
6448.2-12,12-B-050,15151,Little River,41.912,-71.9163,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,6,9/25/2012,9,2012,Isonychia,6448.2-12_9_25_2012_1_First
6448.2-13,12-B-051,15176,Natchaug River,41.7569,-72.1523,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,10,9/26/2012,9,2012,Isonychia,6448.2-13_9_26_2012_1_First
6448.4-11,12-B-096,14281,Lyman Brook,41.6077,-72.4263,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,4,10/10/2012,10,2012,Isonychia,6448.4-11_10_10_2012_1_First
6448.4-10,12-B-095,14137,Blackledge River,41.6084,-72.4263,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,35,10/10/2012,10,2012,Isonychia,6448.4-10_10_10_2012_1_First
6448.3-6,12-B-070,16335,Nonewaug River (Nonnewaug River),41.5783,-73.1745,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,2,10/2/2012,10,2012,Isonychia,6448.3-6_10_2_2012_1_First
6448.3-9,12-B-072,14442,Sandy Brook,41.974,-73.0406,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,40,10/3/2012,10,2012,Isonychia,6448.3-9_10_3_2012_1_First
6448.3-7,12-B-071,14461,Sandy Brook (Still River),41.9685,-73.0331,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,10,10/3/2012,10,2012,Isonychia,6448.3-7_10_3_2012_1_First
6448.4-16,12-B-100,14842,Indian Meadow Brook,41.9305,-73.079,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,10,10/10/2012,10,2012,Isonychia,6448.4-16_10_10_2012_1_First
6448.4-18,12-B-102,14283,Mad River,41.9199,-73.0597,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,3,10/10/2012,10,2012,Isonychia,6448.4-18_10_10_2012_1_First
6448.4-17,12-B-101,14713,Still River,41.9503,-73.049,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,9,10/10/2012,10,2012,Isonychia,6448.4-17_10_10_2012_1_First
6448.4-12,12-B-097,16313,Mad River,41.9477,-73.1444,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,24,10/10/2012,10,2012,Isonychia,6448.4-12_10_10_2012_1_First
6448.4-15,12-B-099,16114,Rugg Brook,41.9328,-73.1214,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,5,10/10/2012,10,2012,Isonychia,6448.4-15_10_10_2012_1_First
6448.4-13,12-B-098,16312,Mad River,41.9458,-73.1286,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,16,10/10/2012,10,2012,Isonychia,6448.4-13_10_10_2012_1_First
6448.3-19,12-B-081,15825,West Branch Farmington River,41.9168,-72.989,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,17,10/3/2012,10,2012,Isonychia,6448.3-19_10_3_2012_1_First
6448.3-16,12-B-079,15792,West Branch Farmington River,41.9602,-73.0178,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,4,10/3/2012,10,2012,Isonychia,6448.3-16_10_3_2012_1_First
6448.3-4,12-B-068,15530,Weekeepeemee River,41.5575,-73.2155,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,8,10/2/2012,10,2012,Isonychia,6448.3-4_10_2_2012_1_First
6448.3-3,12-B-067,14450,Shepaug River,41.5489,-73.3308,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,52,10/2/2012,10,2012,Isonychia,6448.3-3_10_2_2012_1_First
6448.3-23,12-B-085,14825,Naugatuck River,41.6743,-73.0695,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,13,10/4/2012,10,2012,Isonychia,6448.3-23_10_4_2012_1_First
6448.5-12,12-B-125,16410,Roaring Brook No 2,41.4244,-72.4084,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,13,10/15/2012,10,2012,Isonychia,6448.5-12_10_15_2012_1_First
6448.5-1,12-B-114,14584,Roaring Brook,41.904,-72.2891,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,18,10/12/2012,10,2012,Isonychia,6448.5-1_10_12_2012_1_First
6448.5-16,12-B-129,14174,East Branch Eightmile River,41.4309,-72.3375,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,10,10/15/2012,10,2012,Isonychia,6448.5-16_10_15_2012_1_First
6448.5-17,12-B-130,15312,Beaver Brook,41.409952,-72.329059,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,1,10/15/2012,10,2012,Isonychia,6448.5-17_10_15_2012_1_First
6448.5-13,12-B-126,15020,Eightmile River,41.43,-72.3392,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,4,10/15/2012,10,2012,Isonychia,6448.5-13_10_15_2012_1_First
6448.5-15,12-B-128,14187,Eightmile River,41.4312,-72.3376,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,13,10/15/2012,10,2012,Isonychia,6448.5-15_10_15_2012_1_First
6448.4-23,12-B-107,15768,Mallory Brook,41.9113,-73.0263,1,Riffle,KN2M2,First,EcoAnalysts,Isonychia,L,11,10/11/2012,10,2012,Isonychia,6448.4-23_10_11_2012_1_First
